128,1,ps,0.0846695
128,1,ps,0.0823756
128,1,ps,0.0821149
128,1,ps,0.0828568
128,1,ps,0.0824364
128,1,ps,0.0829906
128,1,ps,0.0818908
128,1,ps,0.0820793
128,1,ps,0.0819701
128,1,ps,0.0838734
256,1,ps,0.0910369
256,1,ps,0.091938
256,1,ps,0.0906462
256,1,ps,0.0904596
256,1,ps,0.0903625
256,1,ps,0.0905676
256,1,ps,0.0899013
256,1,ps,0.0905352
256,1,ps,0.0898284
256,1,ps,0.0896764
512,1,ps,0.151121
512,1,ps,0.151423
512,1,ps,0.151342
512,1,ps,0.151142
512,1,ps,0.151387
512,1,ps,0.151969
512,1,ps,0.151954
512,1,ps,0.15081
512,1,ps,0.151362
512,1,ps,0.152052
1024,1,ps,0.649277
1024,1,ps,0.685979
1024,1,ps,0.696637
1024,1,ps,0.649941
1024,1,ps,0.64787
1024,1,ps,0.684439
1024,1,ps,0.694762
1024,1,ps,0.698932
1024,1,ps,0.690662
1024,1,ps,0.650477
2048,1,ps,6.75612
2048,1,ps,6.76996
2048,1,ps,6.70238
2048,1,ps,6.59075
2048,1,ps,6.78302
2048,1,ps,6.6302
2048,1,ps,6.84129
2048,1,ps,6.7914
2048,1,ps,7.11086
2048,1,ps,6.93882
4096,1,ps,91.7604
4096,1,ps,91.8787
4096,1,ps,92.0172
4096,1,ps,92.3012
4096,1,ps,92.0493
4096,1,ps,91.7606
4096,1,ps,91.944
4096,1,ps,92.1795
4096,1,ps,92.5974
4096,1,ps,92.285
128,2,ps,0.0862302
128,2,ps,0.0860453
128,2,ps,0.0848729
128,2,ps,0.0850052
128,2,ps,0.084604
128,2,ps,0.0848253
128,2,ps,0.0848774
128,2,ps,0.084264
128,2,ps,0.0845164
128,2,ps,0.0849937
256,2,ps,0.0918167
256,2,ps,0.0948337
256,2,ps,0.0925214
256,2,ps,0.0925212
256,2,ps,0.0930551
256,2,ps,0.092732
256,2,ps,0.093236
256,2,ps,0.0927518
256,2,ps,0.0928335
256,2,ps,0.0936356
512,2,ps,0.129926
512,2,ps,0.133092
512,2,ps,0.130205
512,2,ps,0.130774
512,2,ps,0.13069
512,2,ps,0.12998
512,2,ps,0.130377
512,2,ps,0.130656
512,2,ps,0.129227
512,2,ps,0.130011
1024,2,ps,0.403254
1024,2,ps,0.420962
1024,2,ps,0.410787
1024,2,ps,0.396499
1024,2,ps,0.41475
1024,2,ps,0.418796
1024,2,ps,0.411141
1024,2,ps,0.424276
1024,2,ps,0.421123
1024,2,ps,0.424002
2048,2,ps,3.46321
2048,2,ps,3.4134
2048,2,ps,3.44475
2048,2,ps,3.44039
2048,2,ps,3.40697
2048,2,ps,3.38137
2048,2,ps,3.42778
2048,2,ps,3.41739
2048,2,ps,3.41557
2048,2,ps,3.42302
4096,2,ps,51.0962
4096,2,ps,49.9273
4096,2,ps,50.4939
4096,2,ps,49.807
4096,2,ps,50.1071
4096,2,ps,52.7594
4096,2,ps,51.9078
4096,2,ps,50.4784
4096,2,ps,50.1902
4096,2,ps,50.8549
128,4,ps,0.0897256
128,4,ps,0.0858555
128,4,ps,0.0862158
128,4,ps,0.0858965
128,4,ps,0.0859735
128,4,ps,0.0858184
128,4,ps,0.0861304
128,4,ps,0.0857758
128,4,ps,0.0858159
128,4,ps,0.085776
256,4,ps,0.093091
256,4,ps,0.094608
256,4,ps,0.0928171
256,4,ps,0.0920254
256,4,ps,0.0924611
256,4,ps,0.0922733
256,4,ps,0.0922614
256,4,ps,0.0921786
256,4,ps,0.094973
256,4,ps,0.0928566
512,4,ps,0.115604
512,4,ps,0.11868
512,4,ps,0.11647
512,4,ps,0.116113
512,4,ps,0.117141
512,4,ps,0.116744
512,4,ps,0.116669
512,4,ps,0.115491
512,4,ps,0.116937
512,4,ps,0.116164
1024,4,ps,0.279084
1024,4,ps,0.271399
1024,4,ps,0.276803
1024,4,ps,0.262429
1024,4,ps,0.271093
1024,4,ps,0.278824
1024,4,ps,0.262979
1024,4,ps,0.281243
1024,4,ps,0.261801
1024,4,ps,0.271871
2048,4,ps,1.60266
2048,4,ps,1.60911
2048,4,ps,1.5985
2048,4,ps,1.61927
2048,4,ps,1.61783
2048,4,ps,1.60775
2048,4,ps,1.60299
2048,4,ps,1.63664
2048,4,ps,1.62039
2048,4,ps,1.61675
4096,4,ps,27.6864
4096,4,ps,27.632
4096,4,ps,27.6425
4096,4,ps,27.5416
4096,4,ps,27.5453
4096,4,ps,27.5109
4096,4,ps,27.5459
4096,4,ps,27.5366
4096,4,ps,27.7633
4096,4,ps,27.7753
128,6,ps,0.0898499
128,6,ps,0.086642
128,6,ps,0.0874105
128,6,ps,0.0875577
128,6,ps,0.0867945
128,6,ps,0.0864637
128,6,ps,0.0866398
128,6,ps,0.0876242
128,6,ps,0.0876446
128,6,ps,0.0862052
256,6,ps,0.0937971
256,6,ps,0.0950531
256,6,ps,0.0935435
256,6,ps,0.0936529
256,6,ps,0.0929284
256,6,ps,0.0943781
256,6,ps,0.0932068
256,6,ps,0.0936774
256,6,ps,0.0935726
256,6,ps,0.0932607
512,6,ps,0.120498
512,6,ps,0.116086
512,6,ps,0.115477
512,6,ps,0.11479
512,6,ps,0.114512
512,6,ps,0.11387
512,6,ps,0.115019
512,6,ps,0.114367
512,6,ps,0.113767
512,6,ps,0.114294
1024,6,ps,0.220281
1024,6,ps,0.222258
1024,6,ps,0.232377
1024,6,ps,0.230983
1024,6,ps,0.228532
1024,6,ps,0.231912
1024,6,ps,0.232798
1024,6,ps,0.224103
1024,6,ps,0.229514
1024,6,ps,0.24054
2048,6,ps,1.1289
2048,6,ps,1.11644
2048,6,ps,1.1239
2048,6,ps,1.12734
2048,6,ps,1.11844
2048,6,ps,1.11725
2048,6,ps,1.13474
2048,6,ps,1.11883
2048,6,ps,1.13011
2048,6,ps,1.12152
4096,6,ps,17.7749
4096,6,ps,17.9214
4096,6,ps,17.7955
4096,6,ps,17.8849
4096,6,ps,17.8918
4096,6,ps,17.9314
4096,6,ps,17.7192
4096,6,ps,17.8855
4096,6,ps,17.824
4096,6,ps,17.8466
128,8,ps,0.0906356
128,8,ps,0.0887084
128,8,ps,0.0879493
128,8,ps,0.0903731
128,8,ps,0.0890486
128,8,ps,0.0888138
128,8,ps,0.0882016
128,8,ps,0.0881462
128,8,ps,0.0881704
128,8,ps,0.0881359
256,8,ps,0.0978087
256,8,ps,0.0956223
256,8,ps,0.0952058
